2025.03.02,18:10,1.260130,1.260130,1.259760,1.259910,0
2025.03.02,18:11,1.259910,1.260100,1.259830,1.260050,0
2025.03.02,18:12,1.260060,1.260210,1.260020,1.260030,0
2025.03.02,18:13,1.260040,1.260130,1.259950,1.260100,0
2025.03.02,18:14,1.260110,1.260130,1.259870,1.260000,0
2025.03.02,18:15,1.259990,1.260100,1.259930,1.260010,0
2025.03.02,18:16,1.260020,1.260120,1.259890,1.260100,0
2025.03.02,18:17,1.260090,1.260100,1.259990,1.260040,0
2025.03.02,18:18,1.260050,1.260240,1.260040,1.260190,0
2025.03.02,18:19,1.260180,1.260360,1.260180,1.260330,0
2025.03.02,18:20,1.260320,1.260370,1.260240,1.260280,0
2025.03.02,18:21,1.260240,1.260410,1.260240,1.260390,0
2025.03.02,18:22,1.260440,1.260710,1.260380,1.260380,0
2025.03.02,18:23,1.260370,1.260600,1.260320,1.260530,0
2025.03.02,18:24,1.260540,1.260550,1.260310,1.260410,0
2025.03.02,18:25,1.260410,1.260420,1.260310,1.260310,0
2025.03.02,18:26,1.260290,1.260310,1.260020,1.260110,0
2025.03.02,18:27,1.260110,1.260110,1.259880,1.259920,0
2025.03.02,18:28,1.259920,1.260000,1.259880,1.259890,0
2025.03.02,18:29,1.259890,1.260160,1.259890,1.260100,0
2025.03.02,18:30,1.260090,1.260260,1.260030,1.260140,0
2025.03.02,18:31,1.260150,1.260310,1.260140,1.260240,0
2025.03.02,18:32,1.260250,1.260570,1.260220,1.260450,0
2025.03.02,18:33,1.260470,1.260630,1.260400,1.260630,0
2025.03.02,18:34,1.260630,1.260700,1.260470,1.260510,0
2025.03.02,18:35,1.260500,1.260730,1.260490,1.260730,0
2025.03.02,18:36,1.260730,1.260820,1.260590,1.260620,0
2025.03.02,18:37,1.260600,1.260740,1.260590,1.260620,0
2025.03.02,18:38,1.260620,1.260620,1.260330,1.260400,0
2025.03.02,18:39,1.260380,1.260460,1.260340,1.260460,0
2025.03.02,18:40,1.260460,1.260540,1.260410,1.260500,0
2025.03.02,18:41,1.260530,1.260530,1.260430,1.260460,0
2025.03.02,18:42,1.260480,1.260550,1.260410,1.260520,0
2025.03.02,18:43,1.260520,1.260520,1.260460,1.260470,0
2025.03.02,18:44,1.260470,1.260520,1.260360,1.260440,0
2025.03.02,18:45,1.260450,1.260480,1.260410,1.260450,0
2025.03.02,18:46,1.260440,1.260510,1.260410,1.260410,0
2025.03.02,18:47,1.260390,1.260390,1.260040,1.260050,0
2025.03.02,18:48,1.260050,1.260120,1.260040,1.260070,0
2025.03.02,18:49,1.260060,1.260110,1.259920,1.259930,0
2025.03.02,18:50,1.259930,1.259930,1.259760,1.259830,0
2025.03.02,18:51,1.259820,1.260030,1.259820,1.259990,0
2025.03.02,18:52,1.259970,1.260030,1.259950,1.259960,0
2025.03.02,18:53,1.259970,1.260050,1.259970,1.260040,0
2025.03.02,18:54,1.260020,1.260470,1.259960,1.260460,0
2025.03.02,18:55,1.260450,1.260660,1.260440,1.260660,0
2025.03.02,18:56,1.260650,1.260660,1.260240,1.260260,0
2025.03.02,18:57,1.260250,1.260360,1.260180,1.260340,0
2025.03.02,18:58,1.260340,1.260340,1.260190,1.260250,0
2025.03.02,18:59,1.260220,1.260250,1.260200,1.260210,0
2025.03.02,19:00,1.260210,1.260210,1.259830,1.260040,0
2025.03.02,19:01,1.260040,1.260180,1.259920,1.260140,0
2025.03.02,19:02,1.260160,1.260170,1.259810,1.259820,0
2025.03.02,19:03,1.259820,1.259840,1.259430,1.259540,0
2025.03.02,19:04,1.259550,1.259700,1.259410,1.259420,0
2025.03.02,19:05,1.259430,1.259920,1.259430,1.259860,0
2025.03.02,19:06,1.259890,1.259950,1.259750,1.259820,0
2025.03.02,19:07,1.259820,1.259930,1.259820,1.259910,0
2025.03.02,19:08,1.259920,1.260190,1.259920,1.260170,0
2025.03.02,19:09,1.260170,1.260360,1.260120,1.260360,0
2025.03.02,19:10,1.260350,1.260480,1.260300,1.260410,0
2025.03.02,19:11,1.260390,1.260420,1.260200,1.260210,0
2025.03.02,19:12,1.260230,1.260300,1.260210,1.260250,0
2025.03.02,19:13,1.260240,1.260290,1.260180,1.260220,0
2025.03.02,19:14,1.260220,1.260310,1.260180,1.260210,0
2025.03.02,19:15,1.260200,1.260250,1.259990,1.260010,0
2025.03.02,19:16,1.260020,1.260570,1.260020,1.260570,0
2025.03.02,19:17,1.260580,1.260610,1.260400,1.260420,0
2025.03.02,19:18,1.260400,1.260740,1.260400,1.260620,0
2025.03.02,19:19,1.260640,1.260710,1.260560,1.260590,0
2025.03.02,19:20,1.260570,1.260690,1.260550,1.260590,0
2025.03.02,19:21,1.260600,1.260750,1.260410,1.260610,0
2025.03.02,19:22,1.260630,1.260740,1.260510,1.260520,0
2025.03.02,19:23,1.260520,1.260560,1.260440,1.260490,0
2025.03.02,19:24,1.260480,1.260590,1.260400,1.260490,0
2025.03.02,19:25,1.260490,1.260620,1.260490,1.260590,0
2025.03.02,19:26,1.260590,1.260680,1.260450,1.260660,0
2025.03.02,19:27,1.260680,1.260950,1.260610,1.260880,0
2025.03.02,19:28,1.260850,1.260890,1.260580,1.260600,0
2025.03.02,19:29,1.260580,1.260720,1.260580,1.260660,0
2025.03.02,19:30,1.260670,1.260730,1.260590,1.260680,0
2025.03.02,19:31,1.260670,1.260720,1.260520,1.260650,0
2025.03.02,19:32,1.260660,1.260870,1.260650,1.260830,0
2025.03.02,19:33,1.260830,1.260980,1.260810,1.260900,0
2025.03.02,19:34,1.260910,1.261050,1.260810,1.260820,0
2025.03.02,19:35,1.260810,1.260840,1.260590,1.260600,0
2025.03.02,19:36,1.260620,1.260710,1.260490,1.260700,0
2025.03.02,19:37,1.260700,1.260710,1.260490,1.260510,0
2025.03.02,19:38,1.260500,1.260510,1.260290,1.260310,0
2025.03.02,19:39,1.260310,1.260380,1.260270,1.260300,0
2025.03.02,19:40,1.260300,1.260530,1.260300,1.260510,0
2025.03.02,19:41,1.260520,1.260660,1.260490,1.260640,0
2025.03.02,19:42,1.260630,1.260630,1.260140,1.260210,0
2025.03.02,19:43,1.260210,1.260510,1.260210,1.260500,0
2025.03.02,19:44,1.260500,1.260600,1.260400,1.260400,0
2025.03.02,19:45,1.260420,1.260610,1.260400,1.260440,0
2025.03.02,19:46,1.260490,1.260500,1.260320,1.260320,0
2025.03.02,19:47,1.260310,1.260320,1.260190,1.260190,0
2025.03.02,19:48,1.260220,1.260250,1.260100,1.260120,0
2025.03.02,19:49,1.260130,1.260230,1.260010,1.260210,0
2025.03.02,19:50,1.260220,1.260340,1.260210,1.260310,0
2025.03.02,19:51,1.260330,1.260380,1.260170,1.260190,0
2025.03.02,19:52,1.260200,1.260290,1.260110,1.260140,0
2025.03.02,19:53,1.260140,1.260420,1.260120,1.260340,0
2025.03.02,19:54,1.260340,1.260490,1.260300,1.260340,0
2025.03.02,19:55,1.260350,1.260420,1.260180,1.260290,0
2025.03.02,19:56,1.260290,1.260430,1.260290,1.260350,0
2025.03.02,19:57,1.260340,1.260540,1.260340,1.260470,0
2025.03.02,19:58,1.260450,1.260460,1.260260,1.260300,0
2025.03.02,19:59,1.260310,1.260340,1.260190,1.260220,0
2025.03.02,20:00,1.260230,1.260300,1.260010,1.260290,0
2025.03.02,20:01,1.260280,1.260410,1.260220,1.260350,0
2025.03.02,20:02,1.260360,1.260520,1.260340,1.260450,0
2025.03.02,20:03,1.260450,1.260750,1.260440,1.260610,0
2025.03.02,20:04,1.260620,1.260670,1.260510,1.260610,0
2025.03.02,20:05,1.260620,1.260660,1.260380,1.260500,0
2025.03.02,20:06,1.260510,1.260830,1.260510,1.260820,0
2025.03.02,20:07,1.260840,1.260870,1.260690,1.260840,0
2025.03.02,20:08,1.260850,1.261000,1.260820,1.260950,0
2025.03.02,20:09,1.260970,1.261200,1.260940,1.261120,0
2025.03.02,20:10,1.261090,1.261160,1.260920,1.260960,0
2025.03.02,20:11,1.261050,1.261110,1.261010,1.261020,0
2025.03.02,20:12,1.261030,1.261150,1.260960,1.261140,0
2025.03.02,20:13,1.261130,1.261140,1.260990,1.261040,0
2025.03.02,20:14,1.261040,1.261040,1.260750,1.260800,0
2025.03.02,20:15,1.260810,1.260820,1.260610,1.260690,0
2025.03.02,20:16,1.260670,1.260760,1.260600,1.260630,0
2025.03.02,20:17,1.260600,1.260750,1.260490,1.260490,0
2025.03.02,20:18,1.260490,1.260720,1.260490,1.260610,0
2025.03.02,20:19,1.260600,1.260800,1.260590,1.260730,0
2025.03.02,20:20,1.260720,1.260930,1.260720,1.260930,0
2025.03.02,20:21,1.260910,1.260950,1.260730,1.260810,0
2025.03.02,20:22,1.260820,1.260970,1.260720,1.260730,0
2025.03.02,20:23,1.260750,1.260890,1.260700,1.260800,0
2025.03.02,20:24,1.260820,1.260920,1.260750,1.260870,0
2025.03.02,20:25,1.260860,1.260920,1.260800,1.260920,0
2025.03.02,20:26,1.260880,1.260910,1.260800,1.260880,0
2025.03.02,20:27,1.260900,1.260970,1.260840,1.260950,0
2025.03.02,20:28,1.260930,1.260940,1.260870,1.260900,0
2025.03.02,20:29,1.260900,1.260920,1.260810,1.260810,0
2025.03.02,20:30,1.260830,1.261040,1.260770,1.261010,0
2025.03.02,20:31,1.261020,1.261070,1.260910,1.260990,0
2025.03.02,20:32,1.261000,1.261020,1.260740,1.260790,0
2025.03.02,20:33,1.260810,1.260910,1.260720,1.260900,0
2025.03.02,20:34,1.260890,1.260940,1.260810,1.260890,0
2025.03.02,20:35,1.260890,1.260970,1.260760,1.260960,0
2025.03.02,20:36,1.260980,1.261000,1.260850,1.260910,0
2025.03.02,20:37,1.260890,1.260890,1.260710,1.260800,0
2025.03.02,20:38,1.260810,1.261020,1.260710,1.261020,0
2025.03.02,20:39,1.261010,1.261100,1.261010,1.261050,0
2025.03.02,20:40,1.261040,1.261040,1.260700,1.260750,0
2025.03.02,20:41,1.260740,1.260820,1.260660,1.260810,0
2025.03.02,20:42,1.260830,1.260900,1.260810,1.260810,0
2025.03.02,20:43,1.260800,1.260840,1.260720,1.260720,0
2025.03.02,20:44,1.260750,1.260820,1.260680,1.260720,0
2025.03.02,20:45,1.260720,1.261020,1.260710,1.261000,0
2025.03.02,20:46,1.261020,1.261020,1.260900,1.260900,0
2025.03.02,20:47,1.260930,1.261040,1.260900,1.261040,0
2025.03.02,20:48,1.261050,1.261120,1.261000,1.261060,0
2025.03.02,20:49,1.261070,1.261070,1.260840,1.260980,0
2025.03.02,20:50,1.260950,1.261120,1.260910,1.261070,0
2025.03.02,20:51,1.261060,1.261070,1.260950,1.261020,0
2025.03.02,20:52,1.261010,1.261160,1.260970,1.261120,0
2025.03.02,20:53,1.261100,1.261220,1.261090,1.261110,0
2025.03.02,20:54,1.261150,1.261180,1.261050,1.261150,0
2025.03.02,20:55,1.261160,1.261350,1.261150,1.261330,0
2025.03.02,20:56,1.261340,1.261350,1.261130,1.261130,0
2025.03.02,20:57,1.261130,1.261140,1.261040,1.261110,0
2025.03.02,20:58,1.261120,1.261120,1.260880,1.260960,0
2025.03.02,20:59,1.260970,1.261000,1.260830,1.260830,0
2025.03.02,21:00,1.260840,1.260890,1.260820,1.260840,0
2025.03.02,21:01,1.260860,1.260900,1.260630,1.260730,0
2025.03.02,21:02,1.260730,1.260730,1.260610,1.260710,0
2025.03.02,21:03,1.260720,1.260750,1.260610,1.260620,0
2025.03.02,21:04,1.260630,1.260720,1.260610,1.260720,0
2025.03.02,21:05,1.260710,1.260890,1.260710,1.260850,0
2025.03.02,21:06,1.260850,1.260870,1.260800,1.260830,0
2025.03.02,21:07,1.260850,1.260960,1.260850,1.260930,0
2025.03.02,21:08,1.260930,1.261050,1.260930,1.261010,0
2025.03.02,21:09,1.260990,1.261040,1.260920,1.260960,0
2025.03.02,21:10,1.260960,1.261130,1.260960,1.261110,0
2025.03.02,21:11,1.261120,1.261220,1.261100,1.261180,0
2025.03.02,21:12,1.261190,1.261220,1.261090,1.261100,0
2025.03.02,21:13,1.261100,1.261160,1.261090,1.261110,0
2025.03.02,21:14,1.261100,1.261140,1.261090,1.261120,0
2025.03.02,21:15,1.261080,1.261130,1.261070,1.261100,0
2025.03.02,21:16,1.261130,1.261140,1.260840,1.260850,0
2025.03.02,21:17,1.260860,1.260940,1.260810,1.260880,0
2025.03.02,21:18,1.260920,1.260940,1.260830,1.260940,0
2025.03.02,21:19,1.260950,1.261050,1.260910,1.261050,0
2025.03.02,21:20,1.261050,1.261210,1.260960,1.261020,0
2025.03.02,21:21,1.261020,1.261020,1.260970,1.261010,0
2025.03.02,21:22,1.261020,1.261090,1.260960,1.261070,0
2025.03.02,21:23,1.261060,1.261170,1.261050,1.261120,0
2025.03.02,21:24,1.261100,1.261120,1.261050,1.261060,0
2025.03.02,21:25,1.261060,1.261100,1.261020,1.261090,0
2025.03.02,21:26,1.261100,1.261140,1.261090,1.261120,0
2025.03.02,21:27,1.261120,1.261130,1.260890,1.260940,0
2025.03.02,21:28,1.260920,1.260940,1.260860,1.260910,0
2025.03.02,21:29,1.260900,1.260910,1.260690,1.260740,0
2025.03.02,21:30,1.260710,1.260740,1.260470,1.260740,0
2025.03.02,21:31,1.260720,1.260730,1.260620,1.260620,0
2025.03.02,21:32,1.260640,1.260740,1.260640,1.260700,0
2025.03.02,21:33,1.260690,1.260720,1.260640,1.260680,0
2025.03.02,21:34,1.260670,1.260770,1.260670,1.260760,0
2025.03.02,21:35,1.260730,1.260980,1.260730,1.260930,0
2025.03.02,21:36,1.260950,1.261040,1.260940,1.261030,0
2025.03.02,21:37,1.261030,1.261100,1.261020,1.261040,0
2025.03.02,21:38,1.261030,1.261030,1.260900,1.261030,0
2025.03.02,21:39,1.261000,1.261000,1.260750,1.260810,0
2025.03.02,21:40,1.260800,1.261020,1.260760,1.261020,0
2025.03.02,21:41,1.261040,1.261110,1.260910,1.260930,0
2025.03.02,21:42,1.260930,1.261040,1.260910,1.261040,0
2025.03.02,21:43,1.261010,1.261010,1.260890,1.260950,0
2025.03.02,21:44,1.260960,1.261000,1.260950,1.260950,0
2025.03.02,21:45,1.260960,1.260980,1.260910,1.260940,0
2025.03.02,21:46,1.260920,1.260940,1.260830,1.260940,0
2025.03.02,21:47,1.260910,1.261080,1.260820,1.261080,0
2025.03.02,21:48,1.261090,1.261130,1.261030,1.261040,0
2025.03.02,21:49,1.261060,1.261130,1.261030,1.261130,0
2025.03.02,21:50,1.261130,1.261130,1.261000,1.261030,0
2025.03.02,21:51,1.261040,1.261070,1.261010,1.261040,0
2025.03.02,21:52,1.261050,1.261140,1.261050,1.261140,0
2025.03.02,21:53,1.261160,1.261320,1.261160,1.261250,0
2025.03.02,21:54,1.261220,1.261220,1.261130,1.261180,0
2025.03.02,21:55,1.261180,1.261180,1.260950,1.260960,0
2025.03.02,21:56,1.260920,1.260930,1.260810,1.260850,0
2025.03.02,21:57,1.260810,1.260950,1.260770,1.260930,0
2025.03.02,21:58,1.260930,1.260930,1.260730,1.260730,0
2025.03.02,21:59,1.260740,1.260760,1.260690,1.260720,0
2025.03.02,22:00,1.260710,1.260710,1.260610,1.260620,0
2025.03.02,22:01,1.260620,1.260640,1.260420,1.260540,0
2025.03.02,22:02,1.260520,1.260550,1.260470,1.260510,0
2025.03.02,22:03,1.260480,1.260540,1.260420,1.260520,0
2025.03.02,22:04,1.260530,1.260530,1.260250,1.260440,0
2025.03.02,22:05,1.260440,1.260510,1.260310,1.260320,0
2025.03.02,22:06,1.260320,1.260330,1.260230,1.260270,0
2025.03.02,22:07,1.260270,1.260290,1.260110,1.260230,0
2025.03.02,22:08,1.260220,1.260230,1.260080,1.260180,0
2025.03.02,22:09,1.260190,1.260230,1.260020,1.260110,0
2025.03.02,22:10,1.260160,1.260310,1.260100,1.260240,0
2025.03.02,22:11,1.260270,1.260300,1.260110,1.260110,0
2025.03.02,22:12,1.260130,1.260240,1.260110,1.260210,0
2025.03.02,22:13,1.260220,1.260250,1.259910,1.259920,0
2025.03.02,22:14,1.259920,1.260100,1.259900,1.259940,0
2025.03.02,22:15,1.259920,1.260100,1.259910,1.260040,0
2025.03.02,22:16,1.260030,1.260040,1.259840,1.259910,0
2025.03.02,22:17,1.259940,1.260090,1.259910,1.260030,0
2025.03.02,22:18,1.260020,1.260120,1.259990,1.260030,0
2025.03.02,22:19,1.260030,1.260040,1.259900,1.259960,0
2025.03.02,22:20,1.259990,1.260070,1.259980,1.260050,0
2025.03.02,22:21,1.260050,1.260070,1.259850,1.259930,0
2025.03.02,22:22,1.259930,1.260010,1.259840,1.259980,0
2025.03.02,22:23,1.260020,1.260030,1.259890,1.259920,0
2025.03.02,22:24,1.259930,1.259930,1.259770,1.259770,0
2025.03.02,22:25,1.259760,1.259830,1.259660,1.259680,0
2025.03.02,22:26,1.259670,1.259780,1.259640,1.259760,0
2025.03.02,22:27,1.259790,1.259940,1.259790,1.259910,0
2025.03.02,22:28,1.259920,1.260090,1.259920,1.260020,0
2025.03.02,22:29,1.260030,1.260100,1.260010,1.260040,0
2025.03.02,22:30,1.260030,1.260030,1.259920,1.260010,0
2025.03.02,22:31,1.259960,1.260200,1.259930,1.260140,0
2025.03.02,22:32,1.260110,1.260140,1.260070,1.260080,0
2025.03.02,22:33,1.260100,1.260120,1.259860,1.259910,0
2025.03.02,22:34,1.259930,1.260000,1.259870,1.259880,0
2025.03.02,22:35,1.259850,1.259940,1.259850,1.259940,0
2025.03.02,22:36,1.259970,1.260150,1.259970,1.260130,0
2025.03.02,22:37,1.260120,1.260130,1.260030,1.260050,0
2025.03.02,22:38,1.260030,1.260080,1.259970,1.260010,0
2025.03.02,22:39,1.260020,1.260180,1.260010,1.260150,0
2025.03.02,22:40,1.260160,1.260320,1.260140,1.260320,0
2025.03.02,22:41,1.260330,1.260380,1.260290,1.260340,0
2025.03.02,22:42,1.260340,1.260340,1.260220,1.260220,0
2025.03.02,22:43,1.260240,1.260270,1.260160,1.260240,0
2025.03.02,22:44,1.260270,1.260330,1.260230,1.260230,0
2025.03.02,22:45,1.260210,1.260220,1.260070,1.260110,0
2025.03.02,22:46,1.260130,1.260240,1.260110,1.260160,0
2025.03.02,22:47,1.260150,1.260210,1.260090,1.260130,0
2025.03.02,22:48,1.260130,1.260220,1.260130,1.260180,0
2025.03.02,22:49,1.260190,1.260190,1.260000,1.260030,0
2025.03.02,22:50,1.260010,1.260090,1.260000,1.260050,0
2025.03.02,22:51,1.260070,1.260110,1.260020,1.260030,0
2025.03.02,22:52,1.260020,1.260020,1.259880,1.259970,0
2025.03.02,22:53,1.259960,1.260030,1.259920,1.260030,0
2025.03.02,22:54,1.260020,1.260050,1.259990,1.259990,0
2025.03.02,22:55,1.260000,1.260020,1.259920,1.259920,0
2025.03.02,22:56,1.259900,1.260000,1.259890,1.259960,0
2025.03.02,22:57,1.259950,1.260150,1.259950,1.260150,0
2025.03.02,22:58,1.260120,1.260200,1.260110,1.260180,0
2025.03.02,22:59,1.260190,1.260210,1.260140,1.260200,0
2025.03.02,23:00,1.260190,1.260280,1.260060,1.260070,0
2025.03.02,23:01,1.260080,1.260170,1.260060,1.260110,0
2025.03.02,23:02,1.260120,1.260210,1.260120,1.260210,0
2025.03.02,23:03,1.260200,1.260300,1.260200,1.260300,0
2025.03.02,23:04,1.260310,1.260350,1.260280,1.260290,0
2025.03.02,23:05,1.260270,1.260270,1.260180,1.260180,0
2025.03.02,23:06,1.260190,1.260380,1.260190,1.260370,0
2025.03.02,23:07,1.260370,1.260450,1.260370,1.260430,0
2025.03.02,23:08,1.260420,1.260440,1.260290,1.260300,0
2025.03.02,23:09,1.260310,1.260330,1.260280,1.260300,0
2025.03.02,23:10,1.260310,1.260430,1.260290,1.260430,0
2025.03.02,23:11,1.260430,1.260700,1.260430,1.260620,0
2025.03.02,23:12,1.260610,1.260620,1.260500,1.260540,0
2025.03.02,23:13,1.260520,1.260660,1.260520,1.260590,0
2025.03.02,23:14,1.260580,1.260660,1.260500,1.260520,0
2025.03.02,23:15,1.260530,1.260530,1.260470,1.260530,0
2025.03.02,23:16,1.260500,1.260510,1.260370,1.260400,0
2025.03.02,23:17,1.260390,1.260410,1.260280,1.260290,0
2025.03.02,23:18,1.260300,1.260410,1.260290,1.260390,0
2025.03.02,23:19,1.260410,1.260460,1.260370,1.260420,0
2025.03.02,23:20,1.260430,1.260450,1.260300,1.260300,0
2025.03.02,23:21,1.260310,1.260320,1.260240,1.260280,0
2025.03.02,23:22,1.260290,1.260290,1.260210,1.260280,0
2025.03.02,23:23,1.260290,1.260360,1.260270,1.260350,0
2025.03.02,23:24,1.260340,1.260410,1.260330,1.260390,0
2025.03.02,23:25,1.260390,1.260450,1.260390,1.260430,0
2025.03.02,23:26,1.260420,1.260470,1.260410,1.260430,0
2025.03.02,23:27,1.260480,1.260520,1.260400,1.260400,0
2025.03.02,23:28,1.260400,1.260420,1.260380,1.260410,0
2025.03.02,23:29,1.260400,1.260590,1.260400,1.260590,0
2025.03.02,23:30,1.260610,1.260610,1.260390,1.260390,0
2025.03.02,23:31,1.260400,1.260590,1.260390,1.260570,0
2025.03.02,23:32,1.260560,1.260620,1.260530,1.260600,0
2025.03.02,23:33,1.260590,1.260630,1.260580,1.260610,0
2025.03.02,23:34,1.260600,1.260620,1.260540,1.260570,0
2025.03.02,23:35,1.260550,1.260580,1.260520,1.260530,0
2025.03.02,23:36,1.260530,1.260600,1.260520,1.260570,0
2025.03.02,23:37,1.260560,1.260600,1.260510,1.260510,0
2025.03.02,23:38,1.260510,1.260560,1.260500,1.260520,0
2025.03.02,23:39,1.260520,1.260530,1.260400,1.260420,0
2025.03.02,23:40,1.260410,1.260520,1.260320,1.260510,0
2025.03.02,23:41,1.260510,1.260550,1.260500,1.260510,0
2025.03.02,23:42,1.260500,1.260560,1.260490,1.260520,0
2025.03.02,23:43,1.260530,1.260530,1.260390,1.260390,0
2025.03.02,23:44,1.260390,1.260500,1.260350,1.260480,0
2025.03.02,23:45,1.260490,1.260500,1.260400,1.260420,0
2025.03.02,23:46,1.260420,1.260440,1.260390,1.260420,0
2025.03.02,23:47,1.260430,1.260440,1.260380,1.260410,0
2025.03.02,23:48,1.260420,1.260620,1.260420,1.260620,0
2025.03.02,23:49,1.260590,1.260610,1.260540,1.260550,0
2025.03.02,23:50,1.260540,1.260550,1.260480,1.260530,0
2025.03.02,23:51,1.260520,1.260540,1.260450,1.260470,0
2025.03.02,23:52,1.260480,1.260480,1.260390,1.260390,0
2025.03.02,23:53,1.260380,1.260420,1.260360,1.260410,0
2025.03.02,23:54,1.260410,1.260420,1.260340,1.260370,0
2025.03.02,23:55,1.260380,1.260390,1.260330,1.260370,0
2025.03.02,23:56,1.260390,1.260430,1.260380,1.260390,0
2025.03.02,23:57,1.260380,1.260440,1.260380,1.260440,0
2025.03.02,23:58,1.260450,1.260450,1.260340,1.260360,0
2025.03.02,23:59,1.260350,1.260350,1.260300,1.260300,0
2025.03.03,00:00,1.260270,1.260290,1.260190,1.260230,0
2025.03.03,00:01,1.260230,1.260230,1.260180,1.260210,0
2025.03.03,00:02,1.260230,1.260250,1.260110,1.260110,0
2025.03.03,00:03,1.260120,1.260120,1.260010,1.260100,0
2025.03.03,00:04,1.260090,1.260110,1.260070,1.260080,0
2025.03.03,00:05,1.260090,1.260100,1.260000,1.260080,0
2025.03.03,00:06,1.260080,1.260090,1.259980,1.260010,0
2025.03.03,00:07,1.260020,1.260110,1.260000,1.260090,0
2025.03.03,00:08,1.260080,1.260090,1.260010,1.260050,0
2025.03.03,00:09,1.260060,1.260070,1.260000,1.260030,0
2025.03.03,00:10,1.260060,1.260200,1.260040,1.260200,0
2025.03.03,00:11,1.260180,1.260210,1.260150,1.260190,0
2025.03.03,00:12,1.260190,1.260200,1.260100,1.260130,0
2025.03.03,00:13,1.260170,1.260200,1.260100,1.260190,0
2025.03.03,00:14,1.260210,1.260270,1.260190,1.260240,0
2025.03.03,00:15,1.260250,1.260320,1.260230,1.260250,0
2025.03.03,00:16,1.260250,1.260330,1.260210,1.260280,0
2025.03.03,00:17,1.260290,1.260290,1.260200,1.260230,0
2025.03.03,00:18,1.260250,1.260320,1.260230,1.260320,0
